,sentiment
14102,1
21889,1
3497,1
18967,2
19717,2
854,1
5912,1
20396,2
1424,2
4420,2
8375,2
3580,2
20847,2
9081,2
129,1
21927,2
9694,2
13096,2
23318,2
16433,2
7711,2
20835,1
18098,1
17674,2
1565,1
12342,1
21515,2
16550,2
21009,2
8307,2
15975,1
12978,2
17625,1
8350,1
3816,2
3468,2
16929,1
11028,1
24158,2
2756,1
22703,2
14759,2
16762,2
20782,2
23575,2
20987,1
1622,2
15302,1
524,1
13122,1
4822,2
4138,1
24468,1
14433,2
14656,2
23418,1
11172,2
21237,1
5747,1
16891,1
23414,1
8224,2
8704,2
16431,1
24358,1
21083,1
22968,2
8615,2
18332,2
23442,1
19755,2
8445,1
21200,2
24121,2
16584,2
485,2
1685,2
1579,2
16749,2
20138,2
19902,1
24757,1
3801,1
21506,1
6115,2
411,2
11491,2
16215,2
14696,1
18596,1
3823,1
13141,1
3359,1
22163,2
16946,2
23611,1
11742,1
23925,1
20091,2
103,1
2574,1
23051,1
21745,1
23353,1
5988,1
10193,2
24183,2
21250,2
24068,2
14104,2
12939,2
1330,1
15848,1
1543,2
13730,1
24198,2
5148,1
11112,1
8653,1
21412,2
17470,2
14982,1
7544,2
12442,2
13724,2
10542,1
8328,2
17708,1
3408,2
12403,1
1416,1
563,1
21983,2
10495,2
3113,2
632,2
19712,1
4973,1
11216,2
4103,2
22392,1
15956,1
20941,1
19121,2
11179,2
18559,1
18050,2
21667,2
1138,2
5981,1
18604,2
4673,2
1149,2
6061,2
16083,2
14138,1
9707,1
15592,1
18124,2
23059,2
17458,1
20406,1
10276,2
2993,2
21948,2
11006,1
3417,1
9227,2
24016,2
21995,1
15160,1
5371,1
21932,1
22266,2
375,1
4994,1
21563,1
5188,1
17023,2
20990,2
2438,1
3504,2
23215,1
13945,2
9085,2
22233,2
11830,1
21981,1
19238,1
20937,2
17129,2
2908,1
1223,1
3824,1
24189,1
3925,2
23374,2
4816,1
4443,2
2327,1
7104,2
2118,2
13682,2
7680,2
19963,2
22673,2
5460,2
19427,1
5533,1
12890,1
12941,1
19311,1
9552,2
10733,1
110,1
11325,1
4681,2
3391,1
21472,2
21507,1
8297,1
16668,2
7978,1
21019,1
1767,1
20118,2
7012,1
1247,1
24383,1
13162,2
20680,2
4,2
847,2
20336,1
6092,2
10669,2
23100,2
24533,1
16736,1
12617,1
13044,1
13485,1
13886,2
3760,1
4801,1
23719,2
15018,2
20444,2
20942,1
22779,2
13708,1
8332,2
21728,2
13766,1
8503,2
14197,2
17969,2
4836,1
3882,2
24505,1
22909,1
23865,1
24435,2
22387,2
12354,1
7656,1
4079,1
1358,1
24005,2
14362,1
11451,1
8461,2
10842,2
783,2
6739,2
8589,2
14837,2
19280,1
5200,2
9746,2
12218,1
16590,1
15895,1
12819,2
6859,1
22355,2
8723,2
16072,1
19193,2
3077,2
1682,2
7674,2
10014,2
8499,2
482,2
742,1
12802,1
673,2
22880,2
16619,2
15483,2
4686,1
24073,2
19962,2
13613,2
7274,1
14245,1
4963,1
11596,1
17626,2
24009,2
13211,1
24306,1
2385,2
13157,2
11055,1
16091,1
2975,1
11836,1
114,2
22543,1
9434,2
21399,2
8207,2
528,1
13123,1
12267,1
24649,2
13968,2
5775,2
21348,2
16761,1
22205,2
8311,1
8103,2
19379,2
8258,1
2386,1
3436,1
24022,2
11683,1
8516,2
10219,1
15687,1
16865,1
15927,2
4048,2
23216,1
20478,2
7654,1
6875,2
14983,2
14180,2
14282,1
13459,2
15316,1
17932,1
4610,2
20934,2
23027,1
7236,1
12840,2
14711,1
7017,1
13145,2
11168,1
10177,2
14327,2
13987,1
2596,1
23212,2
1488,1
9627,2
9236,1
14050,1
10482,1
22077,1
3651,1
3330,1
19003,2
22878,1
22561,1
8667,2
20572,1
8958,2
24041,1
11637,2
12892,1
8278,1
22525,2
16401,2
24311,1
6673,2
21514,2
16428,1
10210,1
8701,1
1315,2
3611,2
21133,1
4094,2
786,2
1017,2
22308,2
21606,1
4146,1
220,1
388,1
1723,1
2535,2
7424,1
19828,1
2154,1
13577,1
1354,1
7304,2
7551,2
8801,1
4685,2
5367,1
8296,1
766,1
18097,1
17112,2
22743,1
2047,2
2453,2
3911,1
9894,2
20870,2
24615,1
7380,2
9003,1
20447,2
5276,2
11778,2
1078,1
19254,2
2123,1
10008,1
20550,2
10349,2
15768,2
22767,1
6918,2
4283,2
16107,2
980,2
9977,2
24056,1
17942,1
2612,1
13348,2
21749,2
9734,1
7650,2
19501,2
23352,1
13111,1
5783,2
17614,1
2076,1
10248,1
11445,1
3372,2
24565,1
14926,1
14427,1
14306,2
20705,1
8065,1
16127,2
3752,1
10691,2
9744,1
4201,2
6667,1
12017,2
15952,1
10161,1
14363,2
3325,2
10879,2
10052,2
10471,2
19137,2
18488,1
8141,2
3901,1
13846,2
20710,1
2624,1
18122,2
13465,2
14461,2
1801,2
21644,2
3700,1
9696,2
3011,1
6492,2
18103,1
227,1
4007,2
14494,2
4831,1
16775,1
19478,2
22943,2
7115,1
20546,2
11840,1
9374,1
23582,2
11318,2
4564,2
14033,2
5801,2
12757,1
8014,1
13239,2
12011,2
24517,2
24091,2
17042,1
14870,2
475,1
1662,1
24545,1
8395,1
18660,2
17277,1
14005,2
4085,2
2816,2
18893,1
6835,1
23329,1
6909,2
11745,2
7452,2
9357,2
10596,1
17064,2
2490,1
8672,1
8745,2
7402,1
2124,2
20175,1
10523,2
17186,1
104,2
597,2
2296,2
5633,2
16821,1
10038,2
1008,2
11693,2
245,1
15887,2
4476,1
7488,2
11728,1
3402,1
11996,2
8481,1
8911,1
19073,1
14972,1
8606,2
8952,2
8225,1
4303,1
6272,1
14314,1
19007,2
20667,1
12013,1
9288,2
16690,2
14603,2
21731,1
21086,2
3928,1
2992,1
22705,1
13837,2
9420,1
8026,2
10915,1
20748,1
14557,1
16377,1
13695,2
24217,1
11090,1
10603,2
19286,1
4924,1
6610,1
20432,2
16481,2
7206,1
12346,1
20691,1
19467,2
9251,2
7150,1
2051,1
22970,1
14785,2
4644,2
4688,1
15597,1
15494,2
7737,2
16459,1
19482,2
18437,2
6334,1
9522,1
3122,2
20092,1
9817,2
20899,1
5383,2
16655,1
23025,1
23980,1
10110,1
7251,1
2576,2
17000,2
12870,1
10457,1
10293,2
11376,1
6245,2
1497,2
15267,1
3616,1
19063,1
14978,1
21185,1
22425,1
9066,1
10433,1
11747,2
2428,2
7498,2
23409,1
3881,2
19588,2
22231,1
5781,1
14277,1
16557,1
4173,1
14313,2
23542,2
7434,1
19466,2
8250,2
22966,1
7191,1
6457,2
633,2
23084,1
7255,1
17778,1
3393,1
2693,2
1556,1
20936,1
8627,1
561,1
15481,2
18731,2
7688,1
3047,2
2472,2
17717,2
13792,1
5790,1
16092,2
6355,1
5262,2
8762,1
8936,1
23345,1
5075,1
23406,1
18576,2
7643,1
3815,1
14928,1
12372,1
12335,1
23513,1
13425,1
18325,1
13811,1
9879,2
20774,1
11699,2
18768,2
1289,2
19540,1
21820,1
13718,1
22018,1
22949,1
8447,1
2680,1
17953,1
10267,2
10039,2
10785,2
12413,1
3274,2
5017,1
20536,2
16189,2
14431,1
13925,2
24037,2
18930,1
8048,2
5668,2
7878,1
21054,2
913,1
21898,1
6232,1
23452,2
7614,2
1407,1
5866,1
9339,1
8947,2
12605,2
7576,2
19648,1
22877,2
366,1
368,1
9994,2
7195,2
3159,2
24266,1
21124,1
12138,2
19429,1
15149,2
8076,2
9265,1
618,1
23050,1
1181,2
10091,1
15002,2
11287,2
13896,2
2998,2
25,2
17132,2
11648,1
1167,2
16645,2
20627,1
23396,2
23251,1
9308,1
3354,2
5976,2
4379,1
17093,1
1447,1
9421,1
16497,1
4699,2
5081,1
8861,2
7484,2
8471,1
1927,2
22386,2
20167,2
23720,1
13868,2
6829,2
24137,1
8596,2
4999,1
2207,2
5517,1
1541,2
12314,2
13745,1
11940,1
665,2
11178,2
20977,2
21833,1
5962,2
2579,2
7027,2
24498,2
13752,2
21411,2
15583,2
4821,2
21511,1
19214,1
12791,2
3041,2
12014,1
2393,2
6583,1
8969,1
9133,1
13820,1
3889,2
4405,1
4765,2
23627,1
17838,2
13855,2
15854,1
832,2
11401,2
21579,2
17448,2
9862,1
9839,2
9574,2
2479,2
18640,1
24094,1
13475,1
10302,1
20133,2
13914,2
12530,2
9635,2
17472,2
6754,2
15278,1
1873,1
4031,1
8567,1
4577,2
13128,2
5807,1
2837,2
15105,1
13666,2
14861,2
9629,2
15488,2
13857,2
4251,2
22826,1
11085,1
6298,1
21986,1
2944,2
11581,1
11991,2
21976,1
17709,1
15324,1
10184,1
344,2
23405,1
8398,1
17522,2
9786,1
18749,1
10170,1
23663,2
13611,2
7630,1
6701,2
14697,2
18208,1
14139,1
2738,2
23733,2
14375,2
12918,2
24445,2
6738,1
15799,2
18650,1
13912,2
18889,1
3278,2
1602,2
9387,2
22839,1
4839,1
13278,2
9916,2
1213,2
11360,2
21289,2
22665,1
5794,2
3892,2
3738,2
8584,2
11621,2
21845,2
4599,1
16539,1
11249,1
9063,2
16634,1
18419,1
14333,2
21463,1
1994,1
17253,1
9423,2
19809,1
18799,2
15479,1
17607,2
15652,2
21934,2
7623,2
18243,2
6046,2
16122,1
2378,1
8055,2
1841,2
10179,1
7740,2
21179,2
14432,2
11014,2
23517,2
4638,1
1810,2
18227,2
5138,2
7528,1
2784,1
2814,1
2732,2
20337,1
19654,2
4060,2
7141,1
14695,2
8153,2
7040,2
9127,1
11821,2
623,2
16722,1
11871,2
1615,2
9220,1
20139,1
16145,1
9956,2
18823,2
10103,1
1504,2
9116,2
5122,2
20753,1
16306,2
23122,2
9860,1
173,1
8090,2
11906,2
5602,1
17106,2
13326,1
19740,2
709,1
8060,1
23026,1
23204,1
8416,2
11838,1
21970,1
9596,1
19591,2
18218,1
21149,2
11336,1
21737,2
6803,2
4803,1
4439,1
12946,1
7683,2
12684,1
19920,1
4076,1
9826,1
19168,1
24516,2
19494,1
11579,1
19593,2
23730,2
8041,1
10047,2
10807,2
14108,2
21249,2
14097,2
2774,1
24172,1
18076,2
17620,1
17003,2
24208,1
20877,2
23423,1
1772,2
19703,2
228,2
22749,1
23529,1
2148,2
12075,1
16340,1
16562,1
422,2
13779,1
10760,1
18159,1
9693,2
8847,1
21333,2
17979,2
477,1
14734,1
5220,1
22347,1
5033,1
11988,1
8651,1
10574,1
20231,2
15123,1
13305,2
14088,1
22457,2
335,1
18009,1
6563,2
20274,2
8850,1
1741,2
13109,1
15563,2
20560,2
22708,1
23602,1
14889,2
5491,2
11004,2
15622,1
24133,1
23920,2
22330,1
20927,1
18699,2
8433,2
22076,1
8845,1
17215,1
3255,1
7893,2
10233,1
23238,2
18907,1
10062,2
16274,1
1635,2
18329,1
22870,1
11923,1
19146,1
9903,2
24479,1
23284,2
8346,1
15295,2
6782,1
20557,2
18561,2
2607,1
1835,1
16955,2
6107,2
4713,2
8531,1
24012,2
3377,2
8551,1
5332,1
21619,2
8690,2
621,2
2823,1
24081,2
11353,1
8438,2
10278,1
17199,2
10655,2
17296,1
3545,2
20373,1
7271,2
5959,1
16896,2
270,1
16867,1
12743,2
17627,2
23638,2
12249,2
13387,2
3028,2
20588,2
18791,1
19316,1
20834,1
22888,2
6157,1
8858,1
7961,2
23429,1
3523,1
887,1
15787,2
21778,2
11040,1
8390,1
16796,1
21192,2
10273,2
12104,1
17643,2
12640,1
16468,2
14705,1
11476,1
19948,2
13678,1
10258,2
5313,2
218,2
12478,1
1639,2
13191,1
20193,2
20991,2
22415,1
8216,1
9018,1
5619,1
19817,2
9810,2
24584,2
1802,2
21903,1
14173,2
13964,1
24440,1
19118,2
1446,2
1578,1
8432,1
3547,2
2102,2
14537,2
13314,2
5787,2
19989,2
7186,1
1710,1
23424,2
17158,2
23882,2
16789,1
4257,1
630,2
19248,1
7694,1
14866,2
7859,1
4926,2
24191,2
20271,1
17975,1
18540,1
20784,1
23194,1
8509,2
19231,1
14324,2
24131,1
11661,1
7414,2
23868,1
13130,1
24528,2
438,2
1795,2
5903,1
2663,1
2111,2
20391,2
18877,2
19013,1
22710,1
17800,2
16526,2
11433,2
21581,2
8359,2
13458,2
5288,2
11091,2
712,2
1681,1
19773,1
23454,1
511,1
16421,1
13694,2
11097,1
4005,2
1825,1
16641,2
5855,2
17879,2
11981,2
22088,2
365,1
11363,1
2586,2
16600,1
8960,2
11162,2
10477,2
20692,1
5789,2
16791,1
3395,2
17743,1
9087,1
14449,1
9933,2
5950,2
11714,2
19607,1
22954,1
24480,2
4356,2
12947,1
19021,2
12391,2
19133,2
13045,2
23380,2
4126,1
16025,1
900,1
7652,1
6575,1
21810,2
21551,2
14841,1
8618,1
8319,2
19397,2
1481,2
19730,1
10544,1
5804,2
14783,1
21334,2
16076,1
22278,1
16646,2
7247,1
15686,2
6480,2
17944,1
10571,1
22057,1
6735,2
23883,2
14871,1
16653,1
15542,2
4588,1
7521,1
5746,2
15987,2
23375,2
539,2
11741,1
21480,2
8597,2
20080,2
86,1
2821,1
21548,1
19262,1
7310,1
9348,2
14323,2
6973,1
6926,1
22244,2
14092,2
17044,1
18471,1
12952,2
8338,1
23909,2
19216,2
17861,2
3139,2
1234,1
13570,1
9399,2
19265,2
10419,1
24736,1
1434,1
17025,2
1718,1
5326,2
11209,2
2721,1
21686,2
20209,2
14134,2
11003,2
19449,1
23803,2
22288,1
18959,2
11210,1
23095,1
22375,2
2365,1
7708,1
2248,1
11000,1
4165,2
986,2
6020,2
22999,2
7525,1
2949,1
23561,1
11373,2
2528,1
20200,2
22385,2
16783,2
22384,1
570,2
14633,2
20996,2
19086,2
2813,2
5553,2
3303,1
17665,1
22324,2
23908,2
10688,1
23957,2
11351,2
15444,1
149,2
3070,1
7331,2
16803,2
23520,1
12282,2
4044,1
8313,1
20476,2
5999,2
20277,1
7915,2
21961,1
3642,1
9665,2
3208,1
18625,2
20479,2
7633,2
9045,2
13129,1
1842,2
4819,2
2874,1
4726,2
2622,2
7085,1
1581,1
1625,1
6104,2
5112,2
9393,2
12074,2
13393,2
24475,2
5597,1
15328,1
24127,1
7347,2
2948,2
19303,2
2371,2
17809,1
5,1
14425,2
9530,2
1532,2
4355,2
2338,1
22790,1
17012,2
13930,1
18251,1
17956,1
21203,1
3249,2
18297,2
20985,1
21620,2
15,2
11903,1
16336,1
16695,2
11310,2
8178,1
18788,2
20656,2
5021,1
22105,2
16236,1
19505,1
16523,2
15920,2
12149,1
18351,1
1417,2
9206,2
2159,2
19210,1
5201,1
22902,1
4848,2
8581,1
19485,2
19272,2
14250,2
19677,2
536,1
8554,2
17949,2
17485,1
679,1
8808,1
23259,2
3500,1
24628,2
12647,2
5224,1
21367,1
10192,2
2356,2
23415,2
12161,2
17527,1
18528,2
9360,1
13398,2
20817,2
2360,2
24356,2
17695,1
19858,2
4625,2
9937,2
6380,1
18868,2
18461,2
1335,1
19394,1
3339,1
7814,2
3745,2
12624,1
24135,2
4771,1
23879,1
15074,1
3852,2
1267,1
19167,1
780,2
5998,1
18958,1
23191,2
13423,2
8789,1
13749,1
7205,1
16879,1
17060,2
10253,1
13395,2
10712,2
15909,1
21027,1
8486,1
18426,1
20422,2
21035,1
14775,2
2529,1
2941,2
13829,2
19344,2
16376,1
9460,2
17131,1
21332,1
1404,1
19961,2
24113,1
11119,2
23570,2
19640,2
14109,2
11130,1
6065,1
10628,1
6684,2
17165,2
13273,2
20123,2
21896,1
7056,1
8464,1
3916,2
22514,1
5520,2
13306,1
5586,1
18544,2
9925,1
14340,1
842,2
3057,2
5300,1
14522,1
17505,2
24788,2
19846,2
15546,1
2103,1
17963,2
18118,2
22269,1
24484,2
7979,1
7397,1
21227,1
7412,1
7025,2
3915,2
15808,2
23301,2
8143,2
6778,2
19879,1
16318,2
7758,2
1285,1
4489,2
13084,2
22442,2
5539,1
396,1
18033,1
22796,2
17185,2
21786,2
16105,2
14997,2
21816,2
22459,2
9633,1
8340,1
16394,1
14237,1
23207,2
7427,1
19605,2
9813,1
13887,1
14701,2
23753,2
14023,1
12905,2
3724,2
6141,1
4325,2
22312,1
10955,2
21298,2
20658,1
4045,1
23368,2
10643,1
24264,2
17438,1
21092,1
11398,2
15642,1
23220,1
20201,2
12325,1
24552,2
7230,1
11773,2
18594,2
17605,2
21170,1
3069,2
17532,2
23408,1
18654,1
13563,1
2450,1
17700,1
2577,2
11301,1
15363,1
18980,1
10068,1
10654,1
1505,1
16930,1
21597,1
3456,2
10021,1
15707,1
14993,2
14700,1
13079,1
18157,1
13535,2
3460,2
10289,2
21087,1
4996,2
18609,1
2467,2
19250,2
10982,2
2679,1
579,2
9412,1
5540,2
16251,1
19324,2
17957,1
18438,2
7925,1
10579,2
13082,2
13100,2
11305,1
16938,2
23913,2
19479,1
617,2
22798,1
10507,1
15108,2
4009,2
5915,2
24213,2
23199,2
5869,1
8298,2
6809,2
13576,1
7314,1
22515,1
11538,1
7087,2
6784,2
17546,2
4823,1
10824,2
19150,1
2588,2
4082,2
17190,1
19768,1
5759,1
3891,1
14352,1
10461,1
21849,1
12963,2
1715,1
15001,1
3060,1
481,1
8227,1
10559,1
16840,1
873,1
17401,2
12779,2
9076,1
18007,2
20818,1
7812,1
355,1
9425,1
22129,2
4344,1
6495,2
15467,2
11975,1
15482,2
5087,1
10277,2
18467,1
14609,1
8187,1
17997,1
2807,1
2870,2
16928,2
441,2
10245,1
19026,1
20730,2
538,2
16357,2
12501,1
22869,1
17079,1
4232,1
3873,2
13517,2
2431,1
17358,1
16593,2
2979,1
11626,1
16814,1
23361,1
16420,2
23556,2
12022,1
19546,2
191,1
20186,1
952,1
12174,2
16419,1
11013,1
23859,2
16993,2
7023,1
21584,2
22290,2
20148,2
22403,1
1382,1
9111,2
7932,2
20325,1
2368,1
6333,2
4621,1
17539,2
14857,1
22272,1
17616,2
12281,1
21479,1
11482,1
7686,1
14977,2
12001,2
21689,2
11521,1
18493,2
5439,1
12229,2
1406,1
12449,1
18978,1
10322,1
1901,1
2099,2
10295,1
17107,2
21685,1
16270,1
22990,2
6725,1
24613,2
6367,2
21431,1
22886,2
13048,2
448,2
1292,2
12365,2
10924,1
19988,1
19022,1
20866,2
24238,2
18966,2
14132,2
6047,1
23187,1
4485,2
19346,1
13112,1
13002,1
14233,1
15540,1
9097,1
13540,2
16698,2
14063,2
20431,1
23808,1
20072,1
16044,2
15738,2
16393,2
15456,1
14831,1
722,2
2060,1
8973,1
9390,1
11750,2
2404,2
8813,2
24122,1
10408,2
11488,1
5577,2
12543,1
10340,2
15933,1
22157,1
7266,2
4298,1
15028,1
1162,1
1,1
11950,1
9898,1
10257,2
2667,1
10874,1
20573,1
11939,1
680,2
19565,1
15089,1
20865,1
2530,2
16381,2
30,1
12474,1
12681,2
4633,2
14986,2
16724,2
3034,1
12263,1
13363,1
238,2
6957,2
16797,1
9672,1
4421,1
16065,1
16838,2
20279,2
22115,2
4422,1
19757,2
426,2
3841,1
6873,1
280,2
18524,1
3213,2
18378,1
7948,1
6304,1
5452,2
13516,2
2861,1
5446,1
12032,2
17910,2
2240,2
24638,1
3467,2
15438,1
4768,1
21071,1
12109,1
5208,2
24471,1
3089,2
14766,2
12392,1
20828,1
11095,2
7291,1
1300,1
14044,1
6711,1
4270,1
17418,2
19680,2
18178,1
13875,1
20586,1
11220,2
20785,2
9512,2
19976,1
19586,2
683,2
4322,1
7138,1
2632,1
18454,2
9072,1
16716,1
769,2
16577,1
1967,1
6004,2
21100,2
5919,2
5266,1
7313,1
7543,2
21128,2
6317,2
18321,2
4010,1
11274,1
19249,2
22695,2
22438,1
9519,1
303,2
19998,2
11447,2
3781,1
12344,2
21304,1
15171,2
10502,1
203,1
484,2
16328,1
9174,1
1387,2
2087,1
23272,1
16096,2
13319,1
15589,1
19577,2
4281,2
4202,1
17881,2
3548,1
2097,1
11276,2
2928,1
13042,2
5019,2
8605,1
16710,1
3792,2
20752,1
20090,2
14201,1
5820,1
20654,1
22303,1
7439,2
23390,1
3662,2
3262,1
9581,1
15409,2
2416,1
24725,2
18457,1
6472,2
9563,2
23440,1
20033,1
24011,1
1172,2
16402,1
18810,1
12935,1
20461,1
3536,1
15906,1
8544,2
19358,1
14410,1
19520,1
15530,1
7126,2
12140,2
4134,1
23349,1
905,1
350,2
16429,1
5408,2
9527,2
24008,1
8744,2
6726,2
6894,1
14655,2
24001,2
23956,2
3193,1
7639,2
23012,1
2832,1
14457,2
20567,2
3964,2
1229,2
4674,2
8442,2
8093,2
13090,2
7831,2
24709,1
19207,1
8428,1
23030,1
21047,2
15924,1
8347,2
22890,1
4336,2
19291,2
15923,2
13510,2
21389,2
6463,1
21029,1
20307,2
12703,1
23159,1
20282,2
13560,2
14206,2
12897,1
8430,2
5728,1
2857,2
9615,2
22792,2
18415,2
8155,1
12990,1
6109,1
5235,1
14470,1
5525,2
20375,2
13763,1
8591,2
18753,1
5852,2
12738,1
15949,2
21111,2
20592,2
5189,2
4158,2
5414,2
9947,1
10512,2
17720,2
4363,1
19700,2
20946,1
14248,1
21542,2
5091,2
22373,2
9131,1
13480,1
4891,1
11230,2
2888,1
14260,1
24040,2
14436,1
20392,1
10138,2
10213,2
23048,2
19034,2
24453,1
3879,1
18729,1
9889,2
14096,2
5411,1
15543,2
9900,2
4106,1
22405,1
3612,2
3938,2
9605,1
13322,2
19220,1
5894,2
16712,1
3459,1
20335,2
10405,2
4804,2
17053,1
2463,2
14909,2
16453,1
21386,1
12926,2
22855,1
14359,2
2055,2
16772,1
6674,1
10049,2
22947,1
19777,2
3361,2
1840,2
14105,1
12766,2
15639,1
21672,2
11817,1
19077,1
537,2
13036,2
16952,1
6898,1
19934,2
10027,1
7569,1
14305,1
18433,2
23110,1
10995,1
3422,1
8111,2
22364,1
15275,1
4215,2
1721,2
19752,1
24766,2
21759,2
15453,1
8425,1
19436,2
16688,2
9711,2
16073,1
20025,1
9779,1
830,2
19880,1
24462,2
21505,2
22009,1
4271,2
1000,2
12535,1
13651,2
22761,2
16360,2
7238,1
2116,2
16392,2
20116,1
5946,2
23420,2
6965,1
23818,2
7725,1
8035,1
9722,2
10624,1
20962,2
20844,1
19421,1
14406,1
5617,2
15765,1
20513,2
13911,1
19993,2
687,2
15633,1
22461,2
23298,2
10084,1
20647,1
10929,2
20385,2
6878,2
70,1
7418,1
9598,1
4061,1
8121,1
22783,2
10852,2
9473,2
23763,2
19095,2
216,2
7208,1
14677,2
4884,2
22444,2
1268,2
1154,1
7906,1
9869,2
2455,1
24676,1
10063,2
5022,2
13356,1
18811,2
3197,2
20341,1
15749,1
13804,2
14650,1
11797,2
13032,1
22697,2
9871,1
17830,1
16457,2
15091,2
15437,2
6398,2
21410,2
1031,1
13219,1
2106,2
18992,1
15851,2
23072,2
6441,1
15608,2
15986,1
4598,1
8536,2
15969,2
12984,2
17561,1
1750,2
1870,2
6908,2
23258,1
6239,2
17610,2
13602,1
1203,2
9692,2
10526,1
16886,1
22722,1
12833,1
19888,1
10677,1
24608,2
5521,2
5774,1
4083,2
206,2
24143,2
19124,2
23923,2
14958,1
20832,1
10297,1
18612,2
17126,2
12007,2
6544,2
9216,1
16816,2
4028,1
1489,1
10527,1
24521,1
11600,1
24782,2
19519,1
8568,2
20489,2
15072,2
8419,1
17887,1
1374,2
11125,2
3726,2
19867,2
13558,2
12659,1
13091,2
12356,2
23840,2
16719,1
22671,2
8037,2
16196,2
17560,2
9226,1
17187,2
11523,1
23536,2
23749,2
3240,2
21433,1
23008,2
22451,1
8024,2
16948,1
3755,1
20191,1
5060,1
4229,2
9829,1
15733,2
14826,1
24401,1
3296,2
18432,2
8984,2
22192,1
23912,2
3465,2
15113,2
7626,1
18517,1
18389,1
1975,2
16388,2
7663,1
535,1
7146,2
20260,2
17487,1
15971,2
6393,1
24402,1
14404,1
17615,2
22982,1
23959,2
17762,2
5882,2
7485,2
1764,2
195,1
15881,2
4426,1
18222,2
4977,2
9444,1
11929,1
23260,2
17641,1
6856,1
8917,2
15441,1
374,1
6793,2
2330,2
2604,2
22101,2
10487,2
23965,2
17669,2
20066,1
23378,1
22184,2
3160,2
22802,1
3992,2
19903,1
10806,2
20688,2
11202,2
21420,1
16368,2
1914,2
12646,1
15229,2
23160,1
6521,1
17432,1
23289,1
20184,1
2372,1
6261,2
1182,1
13183,2
1943,1
15709,2
2920,2
21565,2
9225,2
24548,2
10100,2
3704,2
23998,1
2443,1
7257,2
20470,1
9246,1
7750,1
15062,2
1545,1
18372,1
8448,1
7924,1
17755,1
1719,1
846,1
19426,2
10794,2
24564,2
4409,1
10881,2
4381,1
18474,2
3007,1
24199,1
698,1
23937,1
13006,2
352,1
12156,2
20093,1
18418,2
11030,2
9417,1
14234,2
14806,2
2710,2
12765,1
9677,1
23532,1
6546,2
6414,2
22396,1
8071,1
1419,2
7593,2
9985,1
24662,1
15731,1
6474,1
22260,1
11495,1
6768,2
5582,2
2245,1
14877,2
24670,1
16962,2
14354,1
7035,1
11912,1
13628,2
3317,2
24654,1
23864,1
3988,2
3037,1
3699,2
2045,1
9767,2
20145,1
11965,1
5036,1
1822,2
9112,2
16571,2
21408,2
13610,1
17666,1
18946,1
20721,1
10609,2
22932,2
5245,2
16191,2
11610,1
24557,2
5127,2
21811,2
21156,1
616,1
4844,1
23239,2
12874,2
6779,1
5691,2
15311,2
804,2
15133,2
6021,2
9499,2
10385,1
20617,2
22775,1
11632,1
7832,2
7072,2
24761,1
9172,2
5642,2
24721,1
17908,2
4090,2
23824,2
18112,2
19649,2
5423,2
15788,2
15785,1
24573,2
2633,2
3301,1
9740,2
8088,1
3963,2
2636,2
17360,2
24144,1
18102,1
15760,2
3483,1
21891,2
14397,1
12577,1
16035,2
9500,2
10131,2
14281,2
2143,2
15905,1
13449,1
3550,1
13840,2
10071,2
6372,2
7546,1
13778,1
23518,1
15819,1
6392,1
5118,2
1832,2
8707,1
4980,1
3004,2
16139,2
6818,1
5177,1
7045,1
13719,2
6459,1
1934,2
23005,1
5670,1
2442,2
3740,1
22322,2
10632,1
14551,1
24501,1
10735,1
10515,1
9713,1
23996,2
10116,1
2161,2
856,1
23034,1
3717,2
7809,2
2947,2
15793,1
3326,2
9978,1
4915,1
2818,1
15234,1
21586,1
13107,2
343,2
10839,2
845,1
14316,1
19132,1
9586,1
12041,2
7861,2
383,1
10831,1
11813,2
18129,1
15416,2
1666,2
8541,1
14037,1
17440,1
13335,2
6641,2
11568,1
9468,2
21436,1
21805,2
16290,1
16849,1
23940,1
11366,1
19208,2
13747,2
12044,2
20786,2
15350,2
13225,1
23945,1
10194,1
16089,2
16815,2
19527,2
10797,1
4802,1
2983,1
3635,2
2192,1
17118,1
11099,2
1356,2
16817,1
22912,1
6134,1
1270,1
11582,2
7042,1
13561,1
23704,2
11869,1
8608,1
23857,1
1684,1
4213,1
14232,2
2742,1
24151,2
13120,2
11642,2
5038,1
10067,2
23089,2
13764,2
17066,1
10247,2
17398,1
1672,2
13519,1
7669,1
10983,2
13841,2
6337,2
11867,2
14004,2
6075,1
12650,2
17640,2
4021,1
11716,2
58,1
9368,2
4755,1
14417,1
9160,1
11801,2
20670,2
3419,1
7547,2
7109,2
12782,1
23323,2
10135,2
18843,1
6248,2
4689,2
20359,1
5604,1
17348,1
1327,2
21393,2
18400,2
5005,1
508,1
6113,2
7500,2
4825,2
11406,2
5126,2
19818,1
22154,1
3719,2
11960,1
2958,2
8342,2
1654,1
22683,1
17742,2
3478,1
14216,1
13244,2
7604,1
10863,1
14737,2
14421,2
22541,1
8401,1
10753,2
15313,2
9969,1
16003,1
5287,1
13236,1
2660,2
21441,1
7577,1
5194,1
6671,1
6464,1
17347,1
8131,1
15929,2
20625,2
22745,2
13872,1
8125,1
14317,1
17449,2
15071,2
14069,2
4217,1
20954,1
5805,2
729,1
20421,2
